id,source_id,city,school,title,post_date,year,job_category,position_keywords,degree_requirement,major_requirement,political_requirement,fresh_graduate,deadline,summary,list_url,detail_url,attachment_urls,content_hash,first_seen_at,last_seen_at,status,is_new_today
32,DLMU_RCB,大连,大连海事大学,2026年第1批次大连市高层次人才认定公示,2026-03-24,2026,招聘后续通知,办公室,博士,详见官方公告,未明确,未明确,,2026年第1批次大连市高层次人才认定公示-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人才相关 博士后相关 ,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/4762.htm,,d8dc10f34da1d68ef644846eb9613337820a2610f8662fd94b9ac594713364fa,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
30,DLMU_RCB,大连,大连海事大学,大连海事大学2026年度专任教师（博士）、专职科研人员招聘公告,2026-03-19,2026,其他招聘,办公室,博士,详见官方公告,未明确,是,2026-12-31,大连海事大学2026年度专任教师（博士）、专职科研人员招聘公告-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/4752.htm,https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=D293446ACF2DB053F811DE1823808FA6|https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=2D67ACD4D14DA514009A2C4C5988EF1E,60b5ac1739905bd959b11608c808ed7ac2a7fe810543238cb9241e8188b4f006,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
78,SYRS_SYDW,沈阳,沈阳市人力资源和社会保障局,2025年辽宁省事业单位集中面向社会公开招聘报考沈阳市事业单位拟聘用人员公示（第四批）,2026-03-13,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,2025年辽宁省事业单位集中面向社会公开招聘报考沈阳市事业单位拟聘用人员公示（第四批）-事业单位招录信息-沈阳市人力资源和社会保障局 欢迎访问沈阳市人社局！今天是 加入收藏 | 设为首页 无障碍辅助浏览工具条 | 网站首页 新闻中心 政务公开 办事服务 互动交流 专题专栏 网站导航 导航列表 就业资讯 人力资源市场供求信息 事业单位招录信息 就业创业补贴 就业政策解读 就业创业政策 事业单位招录信息 您的位置： 首页 > 政务公开重点工作 > 就业创业信息 > 事业单位招录信,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202603/t20260316_4999980.html,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202603/P020260313366615628437.xlsx,f082ee066083f54eb25804b0d3f7bdac4e7ba71d41f9617c130c834221326219,2026-07-14 10:00:09,2026-08-06 06:05:28,有效,0
101,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省教育厅优化营商环境重点任务清单（2026版）,2026-02-12,2026,待人工复核,,本科,详见官方公告,未明确,未明确,,辽宁省教育厅优化营商环境重点任务清单（2026版） 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省教育厅 无障,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2026021214461715246/index.shtml,,cb08986fa1819bc0004208b52b9bdcd501656b4283c60d74cc997a158b341af6,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
21,DLMU_RCB,大连,大连海事大学,海外优秀青年人才,2026-02-10,2026,行政管理,办公室,博士,详见官方公告,未明确,未明确,2025-04-29,海外优秀青年人才-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人才相关 博士后相关 柔性聘任人才相关 人才工程,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/rczp2/hwyxqnrc.htm,,6c0f95b9346e9b53b05ec5e5cca95260a6b8bfb5a3a44faa54e10e130f01b9c0,2026-07-14 09:58:03,2026-08-06 06:03:42,已截止,0
79,SYRS_SYDW,沈阳,沈阳市人力资源和社会保障局,2025年沈阳市事业单位招聘退役大学毕业生士兵拟聘用人员公示,2026-01-30,2026,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,2025年沈阳市事业单位招聘退役大学毕业生士兵拟聘用人员公示-事业单位招录信息-沈阳市人力资源和社会保障局 欢迎访问沈阳市人社局！今天是 加入收藏 | 设为首页 无障碍辅助浏览工具条 | 网站首页 新闻中心 政务公开 办事服务 互动交流 专题专栏 网站导航 导航列表 就业资讯 人力资源市场供求信息 事业单位招录信息 就业创业补贴 就业政策解读 就业创业政策 事业单位招录信息 您的位置： 首页 > 政务公开重点工作 > 就业创业信息 > 事业单位招录信息 2025年沈阳市事业单,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202602/t20260202_4980508.html,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202602/P020260130580990423018.xlsx,fc839b74f4d084add9c65c6857b0c9e9a22a4fd96b8e9b258946dff8c04fdaf8,2026-07-14 10:00:09,2026-08-06 06:05:28,有效,0
33,DLMU_RCB,大连,大连海事大学,大连海事大学“兴海特聘教授”岗位招聘启事,2026-01-06,2026,行政管理,办公室,博士,详见官方公告,未明确,未明确,,大连海事大学“兴海特聘教授”岗位招聘启事-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人才相关 博士后相关 柔,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/2601.htm,,b1d0c30cadc40777baf76189cb19142ba043f6ee6804688a29e8317c8aca3888,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
31,DLMU_RCB,大连,大连海事大学,大连海事大学国家级高层次人才招聘启事,2026-01-06,2026,其他招聘,办公室,博士,详见官方公告,未明确,未明确,,大连海事大学国家级高层次人才招聘启事-大连海事大学党委人才工作办公室 海大主页 首 页 机构介绍 职能简介 机构人员与业务 工作纪事 联系我们 人才工程 国家级 省市级 校级 申报通知 他山之石 人才招聘 高层次人才 海外优秀青年人才 专任教师 航海类教师 科研人员 博士后 实验教师 博士后工作 流动站介绍 招聘信息 通知公告 管理条例 服务指南 表格下载 柔性人才 客座教授 政策制度 国家省市文件 学校文件 地方人才政策 服务指南 下载中心 引进人才相关 博士后相关 柔性聘,https://rcb.dlmu.edu.cn/,https://rcb.dlmu.edu.cn/info/1013/2912.htm,https://rcb.dlmu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1631703759&wbfileid=713AA157BD3FBD4FF8F8DD0EA9DCC027,32ce8a4287ead5b65cd0356a414295847bec1c65bdb0ca09a291b9b17b1d7c5b,2026-07-14 09:58:03,2026-08-06 06:03:42,有效,0
5,DLUT_HR,大连,大连理工大学,大连理工大学2026年博士后招聘公告 2026-01-01,2026-01-01,2026,其他招聘,管理岗,博士,详见官方公告,未明确,是,,大连理工大学2026年博士后招聘公告-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 大连理工大学2026年博士后招聘公告 2026-,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1401/21561.htm,,162ac63d444980a866007274471f6685169f364b1504a22d34e9ccd621b591d0,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
3,DLUT_HR,大连,大连理工大学,大连理工大学2026年全球人才招聘 2026-01-01,2026-01-01,2026,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,大连理工大学2026年全球人才招聘 -人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 大连理工大学2026年全球人才招聘 2026-0,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1401/21541.htm,,dd59dfa9bdd0db19e01f86d1ea54a70c7b4a27cd113539807c94ad440189fbf5,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
2,DLUT_HR,大连,大连理工大学,大连理工大学2026年教授 - 海外优青岗位招聘公告 2026-01-01,2026-01-01,2026,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,大连理工大学2026年教授 - 海外优青岗位招聘公告-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 大连理工大学2026年教授 - ,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1401/21531.htm,,98acf6a77361fd835c670b2a14a7ba422176afe028e2f963f497dad3d08b0922,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
4,DLUT_HR,大连,大连理工大学,大连理工大学机器人与智能系统研究院诚聘海内外英才 2025-12-19,2025-12-19,2025,行政管理,管理岗,博士,详见官方公告,未明确,未明确,,大连理工大学机器人与智能系统研究院诚聘海内外英才-人力资源处 中文 | English 首页 人才招聘 招聘首页 人才引进 招聘信息 教授课题组招聘 工作动态 机构设置 通知公告 通知公告 七级管理岗任命 师资队伍 师德监督 师德监督 师德师风建设分委员会 博士后工作 流动站简介 政策文件 新闻通告 办事指南 表格下载 党务工作 办事指南 师资室 人事工作室 工资保险室 综合室 文档下载 人才发展室 师资室 人事工作室 工资保险室 综合室 大连理工大学机器人与智能系统研究院诚,https://perdep.dlut.edu.cn/,https://perdep.dlut.edu.cn/info/1401/21551.htm,,c1fcf248c3629cddb1a8e2a31b5afb4c6f44ddf9e83bd6152016d43c27f85c36,2026-07-14 09:57:35,2026-08-06 06:03:20,有效,0
80,SYRS_SYDW,沈阳,沈阳市人力资源和社会保障局,关于2025年沈阳市事业单位招聘退役大学毕业生士兵取消和削减岗位招聘计划的通知,2025-11-26,2025,行政管理,办公室,不限/未明确,详见官方公告,未明确,未明确,,关于2025年沈阳市事业单位招聘退役大学毕业生士兵取消和削减岗位招聘计划的通知-事业单位招录信息-沈阳市人力资源和社会保障局 欢迎访问沈阳市人社局！今天是 加入收藏 | 设为首页 无障碍辅助浏览工具条 | 网站首页 新闻中心 政务公开 办事服务 互动交流 专题专栏 网站导航 导航列表 就业资讯 人力资源市场供求信息 事业单位招录信息 就业创业补贴 就业政策解读 就业创业政策 事业单位招录信息 您的位置： 首页 > 政务公开重点工作 > 就业创业信息 > 事业单位招录信息 关于,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202511/t20251127_4944432.html,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202511/P020251126578693733971.xlsx,c3809892a7ccf4b3f25b02fe11627c5f6118b52c3e5d5281b8178eed3f41e4fd,2026-07-14 10:00:09,2026-08-06 06:05:28,有效,0
72,LNU_HR,沈阳,辽宁大学,辽宁大学2025年面向社会公开招聘高层次和 急需紧缺人才招聘公告（第四批）,2025-11-14,2025,待人工复核,,博士,详见官方公告,未明确,是,,辽宁大学2025年面向社会公开招聘高层次和 急需紧缺人才招聘公告（第四批）-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 辽宁大学2025年面向社会公开... · 辽宁大学2025年面向社会公开... · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70730.htm,https://rsc.lnu.edu.cn/__local/6/4D/0A/682D4DBF31410B042EEEC0C8E03_B56C5654_3793.xlsx,9cf10589c0e618a20c83a5913e0391f0411599dda6027e38d4ae29566f648e39,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
46,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第一批第四次）,2025-10-30,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第一批第四次）-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2082.htm,,1da3449709950574ce6ce81651cb7ba6376d1083ed8106ea55c28ad356e26d82,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
45,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第二批第一次）,2025-10-30,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第二批第一次）-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2081.htm,,f261991250c4055deace1c636952c1c47c96b3d3124759b15af4d490574af3e0,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
44,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第三批第二次）,2025-10-30,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第三批第二次）-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2080.htm,,ef73edf8b3ba7d0d34524314979abb263c40a228a7f80100b4ca80e9ff4bc5e2,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
43,DMU_HR,大连,大连医科大学,2025年公开招聘,2025-10-30,2025,待人工复核,,博士,详见官方公告,未明确,未明确,,2025年公开招聘-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回 本站位置： 本站首页 > 公开招聘 > 2025,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,,7a22c11cf5c256f833e6a4ee007e73860fcc0865119529146f6a090341bffa4e,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
73,LNU_HR,沈阳,辽宁大学,辽宁大学2025年面向社会公开招聘高层次和 急需紧缺人才招聘公告（第三批）,2025-10-22,2025,待人工复核,,博士,详见官方公告,未明确,是,,辽宁大学2025年面向社会公开招聘高层次和 急需紧缺人才招聘公告（第三批）-辽宁大学 人事处 首页 | 单位介绍 | 机构设置 | 工作职责 | 政策法规 | 现任领导 | 人才招聘 | 下载专区 | 联系我们 · 人事科主要工作职责 · 师资科主要工作职责 · 劳资科主要工作职责 · 人才交流中心主要工作职责 · 教职工思想政治教育与师德师风建设... · 考核工作科主要工作职责 · 辽宁人事人才公共服务网 · 辽宁省人民政府 · 辽宁省人事考试网 · 人才招聘 辽宁大学2,https://rsc.lnu.edu.cn/rczp.htm,https://rsc.lnu.edu.cn/info/10465/70717.htm,https://rsc.lnu.edu.cn/__local/D/30/50/0E59172333AE55CCFB0B1090701_D5DB6F93_F189.xlsx,9cbbb517f7d02b40784539b07d876c68ce7238d635b7b731d170a3e4b58317a6,2026-07-14 09:59:45,2026-08-06 06:04:57,有效,0
102,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省2025年中小学教师资格定期注册试点工作公告,2025-10-21,2025,行政管理,行政,本科,详见官方公告,未明确,未明确,,辽宁省2025年中小学教师资格定期注册试点工作公告 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省教育厅 无障,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2025102117363744495/index.shtml,,bd1f389c9c928b1fcb62ce460395f477cc91c14da61924930bb644b58f82249a,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
35,DUFE_HR,大连,东北财经大学,东北财经大学法学院诚聘海内外高水平人才 2025.10.17,2025-10-17,2025,待人工复核,,不限/未明确,详见官方公告,未明确,未明确,,东北财经大学法学院诚聘海内外高水平人才 2025.10.17,https://rsc.dufe.edu.cn/rczp/,https://rsc.dufe.edu.cn/rczp/content_94492.html,,5b7e75e1d3ce7eb9aee3837f15f87a8b14f8ad95c472794ac348aba81c100f52,2026-07-14 09:58:05,2026-08-06 06:03:46,有效,0
103,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省2026年少数民族高层次骨干人才研究生报考资格审核公告,2025-09-30,2025,待人工复核,,博士,详见官方公告,未明确,未明确,,辽宁省2026年少数民族高层次骨干人才研究生报考资格审核公告 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学贷款政策 辽宁省教,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2025092916531869420/index.shtml,,d20d5a4cf63f551ab830aa9233557a74d5366adc7a032be5b13daf94103a62b8,2026-07-14 10:00:30,2026-08-06 06:05:57,有效,0
81,SYRS_SYDW,沈阳,沈阳市人力资源和社会保障局,2024年下半年事业单位公开招聘分类考试（2024年沈阳市医疗卫生系统公开招聘工作人员）拟聘用人员公示（第二批）,2025-09-25,2025,招聘后续通知,,不限/未明确,详见官方公告,未明确,未明确,,2024年下半年事业单位公开招聘分类考试（2024年沈阳市医疗卫生系统公开招聘工作人员）拟聘用人员公示（第二批）-事业单位招录信息-沈阳市人力资源和社会保障局 欢迎访问沈阳市人社局！今天是 加入收藏 | 设为首页 无障碍辅助浏览工具条 | 网站首页 新闻中心 政务公开 办事服务 互动交流 专题专栏 网站导航 导航列表 就业资讯 人力资源市场供求信息 事业单位招录信息 就业创业补贴 就业政策解读 就业创业政策 事业单位招录信息 您的位置： 首页 > 政务公开重点工作 > 就业创,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202509/t20250926_4912644.html,https://rsj.shenyang.gov.cn/zwgkzdgz/jycyxx/sydwzlxx/202509/P020250925612301866175.xlsx,764317afbee307d0d6929672494a94c1d92a7205833aec2df4c64dceebcfad32,2026-07-14 10:00:09,2026-08-06 06:05:28,有效,0
47,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才（第四批）公告,2025-07-29,2025,其他招聘,,博士,详见官方公告,未明确,是,2025-12-31,大连医科大学2025年公开招聘高层次人才（第四批）公告-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回 本站位置： ,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2046.htm,,71336f31b94496ac73e785b3f34c5b2ca28a8683ce0c6ef3483ff7f1c1f16b0f,2026-07-14 09:58:24,2026-08-06 06:04:09,已截止,0
104,LNJYT_GSGG,省级,辽宁省教育厅,辽宁省高中等教育招生考试委员会办公室2025年集中面向社会公开招聘拟聘人员公示,2025-07-14,2025,招聘后续通知,办公室,本科,详见官方公告,未明确,未明确,,辽宁省高中等教育招生考试委员会办公室2025年集中面向社会公开招聘拟聘人员公示 辽宁省人民政府 邮箱系统 无障碍浏览 首页 基础教育 高等教育 网点地图 职业教育 机构 省教育厅（省委教育工委）领导 省教育厅工作职责 业务处室 直属单位 新闻 头版头条 教育部信息 省委省政府信息 教育要闻 战线联播 图片新闻 公开 最新通知 公示公告 教育文件 政策解读 政府信息公开 服务 政务服务 便民服务 互动 12345综合服务平台 群众投诉 征求意见 依申请公开 专题 便民服务 助学,https://jyt.ln.gov.cn/jyt/gk/gsgg/index.shtml,https://jyt.ln.gov.cn/jyt/gk/gsgg/2025071409342418514/index.shtml,,72ee7c139f227eabcfa8f6da03fd1b8a2258357de618d13720b98bd075849ab6,2026-07-14 10:00:30,2026-08-03 06:35:35,有效,0
50,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第三批）,2025-07-14,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第三批）-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回 本站,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2039.htm,,01f53ba5cb56ce444bd209501277617cd3ec88d3c9dd6c9804a29631f277799e,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
49,DMU_HR,大连,大连医科大学,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第四批）,2025-07-14,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年公开招聘高层次人才拟聘人员公示（第四批）-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回 本站,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2038.htm,,152bff8aa4bee2e486ded4e63f5f27de4261fdcaf92631715d2c2854847bd0ec,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
48,DMU_HR,大连,大连医科大学,大连医科大学2025年面向社会公开招聘工作人员拟聘人员公示,2025-07-14,2025,招聘后续通知,,博士,详见官方公告,未明确,未明确,,大连医科大学2025年面向社会公开招聘工作人员拟聘人员公示-大连医科大学党委教师工作部（人事处） 大连医科大学 | 站内搜索 本站首页 部门简介 政策法规 办事指南 公开招聘 人才工作 博士后工作 最新动态 欢迎光临大连医科大学人力资源部网站 党委教师工作部 人事处 教师思想政治工作与师德师风建设工作 人才工作 教师工作 人事服务 人才工作 教师工作 人事服务 2024年公开招聘 2025年公开招聘 在站工作 政策法规 常用下载 新闻 通知 公示 快捷操作 快速返回 本站位置,https://rlzyb.dmu.edu.cn/gkzp2/a2025ngkzp.htm,https://rlzyb.dmu.edu.cn/info/1144/2037.htm,,9be55264f325659bccc79de1865e19ec3e0a493488fcef3ad88744410d3e5893,2026-07-14 09:58:24,2026-08-06 06:04:09,有效,0
